relationship_id,project_id,entity_id,relationship_type,financial_value_inr,is_primary,data_source
REL0018156,PRJ003945,SYN_AGENCY_032,IMPLEMENTED_BY,2630300,TRUE,MPLADS_SANCTION_ORDER
REL0018157,PRJ003945,SYN_DA_006,FUNDED_THROUGH,683900,TRUE,FUND_RELEASE_LEDGER
REL0018158,PRJ003945,SYN_CONTRACTOR_037,EXECUTED_BY,2098722,TRUE,WORK_ORDER
REL0018159,PRJ003945,SYN_VENDOR_018,SUPPLIED_BY,204800,FALSE,SUPPLY_ORDER_REGISTER
REL0018160,PRJ003945,SYN_VENDOR_018,PAID_TO,204800,TRUE,FUND_TRANSACTION_LEDGER
REL0018161,PRJ003945,SYN_CONTRACTOR_037,PAID_TO,107500,FALSE,FUND_TRANSACTION_LEDGER
REL0018162,PRJ003946,SYN_AGENCY_018,IMPLEMENTED_BY,544000,TRUE,MPLADS_SANCTION_ORDER
REL0018163,PRJ003946,SYN_DA_006,FUNDED_THROUGH,485900,TRUE,FUND_RELEASE_LEDGER
REL0018164,PRJ003946,SYN_CONTRACTOR_039,EXECUTED_BY,454006,TRUE,WORK_ORDER
REL0018165,PRJ003946,SYN_VENDOR_059,SUPPLIED_BY,191300,FALSE,SUPPLY_ORDER_REGISTER
REL0018166,PRJ003946,SYN_VENDOR_059,PAID_TO,191300,TRUE,FUND_TRANSACTION_LEDGER
REL0018167,PRJ003946,SYN_CONTRACTOR_039,PAID_TO,163200,FALSE,FUND_TRANSACTION_LEDGER
REL0018168,PRJ003946,SYN_DA_006,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0018169,PRJ003947,SYN_AGENCY_032,IMPLEMENTED_BY,3655800,TRUE,MPLADS_SANCTION_ORDER
REL0018170,PRJ003947,SYN_DA_006,FUNDED_THROUGH,725200,TRUE,FUND_RELEASE_LEDGER
REL0018171,PRJ003947,SYN_CONTRACTOR_037,EXECUTED_BY,3006337,TRUE,WORK_ORDER
REL0018172,PRJ003947,SYN_VENDOR_059,SUPPLIED_BY,393500,FALSE,SUPPLY_ORDER_REGISTER
REL0018173,PRJ003947,SYN_CONTRACTOR_037,PAID_TO,2660800,TRUE,FUND_TRANSACTION_LEDGER
REL0018174,PRJ003947,SYN_VENDOR_059,PAID_TO,393500,FALSE,FUND_TRANSACTION_LEDGER
REL0018175,PRJ003948,SYN_AGENCY_002,IMPLEMENTED_BY,4752900,TRUE,MPLADS_SANCTION_ORDER
REL0018176,PRJ003949,SYN_AGENCY_046,IMPLEMENTED_BY,568400,TRUE,MPLADS_SANCTION_ORDER
REL0018177,PRJ003949,SYN_DA_006,FUNDED_THROUGH,479900,TRUE,FUND_RELEASE_LEDGER
REL0018178,PRJ003949,SYN_CONTRACTOR_063,EXECUTED_BY,483840,TRUE,WORK_ORDER
REL0018179,PRJ003949,SYN_CONTRACTOR_063,PAID_TO,322700,TRUE,FUND_TRANSACTION_LEDGER
REL0018180,PRJ003949,SYN_DA_006,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0018181,PRJ003950,SYN_AGENCY_026,IMPLEMENTED_BY,589200,TRUE,MPLADS_SANCTION_ORDER
REL0018182,PRJ003950,SYN_DA_006,FUNDED_THROUGH,499800,TRUE,FUND_RELEASE_LEDGER
REL0018183,PRJ003950,SYN_CONTRACTOR_037,EXECUTED_BY,472466,TRUE,WORK_ORDER
REL0018184,PRJ003950,SYN_VENDOR_018,SUPPLIED_BY,163500,FALSE,SUPPLY_ORDER_REGISTER
REL0018185,PRJ003950,SYN_CONTRACTOR_037,PAID_TO,375300,TRUE,FUND_TRANSACTION_LEDGER
REL0018186,PRJ003950,SYN_VENDOR_018,PAID_TO,163500,FALSE,FUND_TRANSACTION_LEDGER
REL0018187,PRJ003950,SYN_DA_008,VERIFIED_BY,0,FALSE,COMPLETION_CERTIFICATE
REL0018188,PRJ003951,SYN_AGENCY_029,IMPLEMENTED_BY,1743600,TRUE,MPLADS_SANCTION_ORDER
REL0018189,PRJ003951,SYN_DA_006,FUNDED_THROUGH,0,TRUE,DISTRICT_FUND_REGISTER
REL0018190,PRJ003951,SYN_CONTRACTOR_039,EXECUTED_BY,1647600,TRUE,WORK_ORDER
REL0018191,PRJ003951,SYN_VENDOR_059,SUPPLIED_BY,702800,FALSE,SUPPLY_ORDER_REGISTER
REL0018192,PRJ003951,SYN_CONTRACTOR_039,PAID_TO,963700,TRUE,FUND_TRANSACTION_LEDGER
REL0018193,PRJ003951,SYN_VENDOR_059,PAID_TO,702800,FALSE,FUND_TRANSACTION_LEDGER
REL0018194,PRJ003951,SYN_ZP_017,VERIFIED_BY,0,FALSE,COMPLETION_CERTIFICATE
REL0018195,PRJ003952,SYN_AGENCY_026,IMPLEMENTED_BY,304000,TRUE,MPLADS_SANCTION_ORDER
REL0018196,PRJ003952,SYN_CONTRACTOR_037,EXECUTED_BY,281440,TRUE,WORK_ORDER
REL0018197,PRJ003952,SYN_CONTRACTOR_037,PAID_TO,228400,TRUE,FUND_TRANSACTION_LEDGER
REL0018198,PRJ003952,SYN_DA_006,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0018199,PRJ003953,SYN_AGENCY_073,IMPLEMENTED_BY,217500,TRUE,MPLADS_SANCTION_ORDER
REL0018200,PRJ003953,SYN_DA_006,FUNDED_THROUGH,80500,TRUE,FUND_RELEASE_LEDGER
REL0018201,PRJ003953,SYN_CONTRACTOR_038,EXECUTED_BY,177067,TRUE,WORK_ORDER
REL0018202,PRJ003953,SYN_CONTRACTOR_038,PAID_TO,33000,TRUE,FUND_TRANSACTION_LEDGER
REL0018203,PRJ003954,SYN_AGENCY_039,IMPLEMENTED_BY,689700,TRUE,MPLADS_SANCTION_ORDER
REL0018204,PRJ003954,SYN_ZP_044,FUNDED_THROUGH,582500,TRUE,FUND_RELEASE_LEDGER
REL0018205,PRJ003955,SYN_AGENCY_032,IMPLEMENTED_BY,5130800,TRUE,MPLADS_SANCTION_ORDER
REL0018206,PRJ003955,SYN_DA_039,FUNDED_THROUGH,1960800,TRUE,FUND_RELEASE_LEDGER
REL0018207,PRJ003955,SYN_CONTRACTOR_134,EXECUTED_BY,4302403,TRUE,WORK_ORDER
REL0018208,PRJ003955,SYN_CONTRACTOR_134,PAID_TO,1316600,TRUE,FUND_TRANSACTION_LEDGER
REL0018209,PRJ003955,SYN_DA_039,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0018210,PRJ003956,SYN_AGENCY_015,IMPLEMENTED_BY,2271100,TRUE,MPLADS_SANCTION_ORDER
REL0018211,PRJ003956,SYN_CONTRACTOR_136,EXECUTED_BY,1890026,TRUE,WORK_ORDER
REL0018212,PRJ003956,SYN_CONTRACTOR_136,PAID_TO,1634800,TRUE,FUND_TRANSACTION_LEDGER
REL0018213,PRJ003956,SYN_DA_039,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0018214,PRJ003957,SYN_AGENCY_050,IMPLEMENTED_BY,2767800,TRUE,MPLADS_SANCTION_ORDER
REL0018215,PRJ003958,SYN_AGENCY_042,IMPLEMENTED_BY,3399900,TRUE,MPLADS_SANCTION_ORDER
REL0018216,PRJ003958,SYN_DA_039,FUNDED_THROUGH,2787400,TRUE,FUND_RELEASE_LEDGER
REL0018217,PRJ003958,SYN_CONTRACTOR_134,EXECUTED_BY,3073837,TRUE,WORK_ORDER
REL0018218,PRJ003958,SYN_SUPPLIER_005,SUPPLIED_BY,757900,FALSE,SUPPLY_ORDER_REGISTER
REL0018219,PRJ003958,SYN_CONTRACTOR_134,PAID_TO,2571300,TRUE,FUND_TRANSACTION_LEDGER
REL0018220,PRJ003958,SYN_SUPPLIER_005,PAID_TO,757900,FALSE,FUND_TRANSACTION_LEDGER
REL0018221,PRJ003958,SYN_DA_046,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0018222,PRJ003959,SYN_AGENCY_010,IMPLEMENTED_BY,667000,TRUE,MPLADS_SANCTION_ORDER
REL0018223,PRJ003959,SYN_CONTRACTOR_161,EXECUTED_BY,589052,TRUE,WORK_ORDER
REL0018224,PRJ003959,SYN_SUPPLIER_005,SUPPLIED_BY,181500,FALSE,SUPPLY_ORDER_REGISTER
REL0018225,PRJ003959,SYN_CONTRACTOR_161,PAID_TO,436400,TRUE,FUND_TRANSACTION_LEDGER
REL0018226,PRJ003959,SYN_SUPPLIER_005,PAID_TO,181500,FALSE,FUND_TRANSACTION_LEDGER
REL0018227,PRJ003960,SYN_AGENCY_024,IMPLEMENTED_BY,1603800,TRUE,MPLADS_SANCTION_ORDER
REL0018228,PRJ003960,SYN_CONTRACTOR_134,EXECUTED_BY,1404542,TRUE,WORK_ORDER
REL0018229,PRJ003960,SYN_SUPPLIER_005,SUPPLIED_BY,433100,FALSE,SUPPLY_ORDER_REGISTER
REL0018230,PRJ003960,SYN_SUPPLIER_005,PAID_TO,433100,TRUE,FUND_TRANSACTION_LEDGER
REL0018231,PRJ003960,SYN_CONTRACTOR_134,PAID_TO,219400,FALSE,FUND_TRANSACTION_LEDGER
REL0018232,PRJ003961,SYN_AGENCY_071,IMPLEMENTED_BY,2989600,TRUE,MPLADS_SANCTION_ORDER
REL0018233,PRJ003961,SYN_DA_039,FUNDED_THROUGH,2336200,TRUE,FUND_RELEASE_LEDGER
REL0018234,PRJ003961,SYN_CONTRACTOR_161,EXECUTED_BY,2728678,TRUE,WORK_ORDER
REL0018235,PRJ003961,SYN_SUPPLIER_005,SUPPLIED_BY,959900,FALSE,SUPPLY_ORDER_REGISTER
REL0018236,PRJ003961,SYN_SUPPLIER_005,PAID_TO,959900,TRUE,FUND_TRANSACTION_LEDGER
REL0018237,PRJ003961,SYN_CONTRACTOR_161,PAID_TO,544800,FALSE,FUND_TRANSACTION_LEDGER
REL0018238,PRJ003961,SYN_ZP_029,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0018239,PRJ003962,SYN_AGENCY_042,IMPLEMENTED_BY,2149200,TRUE,MPLADS_SANCTION_ORDER
REL0018240,PRJ003963,SYN_AGENCY_062,IMPLEMENTED_BY,1236700,TRUE,MPLADS_SANCTION_ORDER
REL0018241,PRJ003963,SYN_DA_060,FUNDED_THROUGH,596700,TRUE,FUND_RELEASE_LEDGER
REL0018242,PRJ003963,SYN_CONTRACTOR_040,EXECUTED_BY,1165900,TRUE,WORK_ORDER
REL0018243,PRJ003963,SYN_CONTRACTOR_040,PAID_TO,1165900,TRUE,FUND_TRANSACTION_LEDGER
REL0018244,PRJ003964,SYN_AGENCY_013,IMPLEMENTED_BY,1116700,TRUE,MPLADS_SANCTION_ORDER
REL0018245,PRJ003964,SYN_DA_060,FUNDED_THROUGH,960800,TRUE,FUND_RELEASE_LEDGER
REL0018246,PRJ003965,SYN_AGENCY_073,IMPLEMENTED_BY,834900,TRUE,MPLADS_SANCTION_ORDER
REL0018247,PRJ003965,SYN_CONTRACTOR_040,EXECUTED_BY,706279,TRUE,WORK_ORDER
REL0018248,PRJ003965,SYN_SUPPLIER_009,SUPPLIED_BY,228200,FALSE,SUPPLY_ORDER_REGISTER
REL0018249,PRJ003965,SYN_SUPPLIER_009,PAID_TO,228200,TRUE,FUND_TRANSACTION_LEDGER
REL0018250,PRJ003965,SYN_CONTRACTOR_040,PAID_TO,213300,FALSE,FUND_TRANSACTION_LEDGER
REL0018251,PRJ003966,SYN_AGENCY_028,IMPLEMENTED_BY,2053400,TRUE,MPLADS_SANCTION_ORDER
REL0018252,PRJ003966,SYN_DA_060,FUNDED_THROUGH,1566900,TRUE,FUND_RELEASE_LEDGER
REL0018253,PRJ003966,SYN_CONTRACTOR_040,EXECUTED_BY,1798893,TRUE,WORK_ORDER
REL0018254,PRJ003966,SYN_SUPPLIER_009,SUPPLIED_BY,455500,FALSE,SUPPLY_ORDER_REGISTER
REL0018255,PRJ003966,SYN_CONTRACTOR_040,PAID_TO,880500,TRUE,FUND_TRANSACTION_LEDGER
REL0018256,PRJ003966,SYN_SUPPLIER_009,PAID_TO,455500,FALSE,FUND_TRANSACTION_LEDGER
REL0018257,PRJ003967,SYN_AGENCY_055,IMPLEMENTED_BY,3178100,TRUE,MPLADS_SANCTION_ORDER
REL0018258,PRJ003967,SYN_DA_060,FUNDED_THROUGH,708000,TRUE,FUND_RELEASE_LEDGER
REL0018259,PRJ003967,SYN_CONTRACTOR_040,EXECUTED_BY,3042800,TRUE,WORK_ORDER
REL0018260,PRJ003967,SYN_CONTRACTOR_040,PAID_TO,3042800,TRUE,FUND_TRANSACTION_LEDGER
REL0018261,PRJ003967,SYN_DA_030,VERIFIED_BY,0,FALSE,COMPLETION_CERTIFICATE
REL0018262,PRJ003968,SYN_AGENCY_062,IMPLEMENTED_BY,2015400,TRUE,MPLADS_SANCTION_ORDER
REL0018263,PRJ003968,SYN_DA_045,FUNDED_THROUGH,0,TRUE,DISTRICT_FUND_REGISTER
REL0018264,PRJ003968,SYN_CONTRACTOR_040,EXECUTED_BY,1924000,TRUE,WORK_ORDER
REL0018265,PRJ003968,SYN_CONTRACTOR_040,PAID_TO,1924000,TRUE,FUND_TRANSACTION_LEDGER
REL0018266,PRJ003969,SYN_AGENCY_059,IMPLEMENTED_BY,4156200,TRUE,MPLADS_SANCTION_ORDER
REL0018267,PRJ003969,SYN_DA_060,FUNDED_THROUGH,3931200,TRUE,FUND_RELEASE_LEDGER
REL0018268,PRJ003969,SYN_CONTRACTOR_141,EXECUTED_BY,3387067,TRUE,WORK_ORDER
REL0018269,PRJ003969,SYN_SUPPLIER_043,SUPPLIED_BY,1497700,FALSE,SUPPLY_ORDER_REGISTER
REL0018270,PRJ003969,SYN_CONTRACTOR_141,PAID_TO,2267700,TRUE,FUND_TRANSACTION_LEDGER
REL0018271,PRJ003969,SYN_SUPPLIER_043,PAID_TO,1497700,FALSE,FUND_TRANSACTION_LEDGER
REL0018272,PRJ003970,SYN_AGENCY_013,IMPLEMENTED_BY,3150900,TRUE,MPLADS_SANCTION_ORDER
REL0018273,PRJ003970,SYN_DA_045,FUNDED_THROUGH,1629200,TRUE,FUND_RELEASE_LEDGER
REL0018274,PRJ003970,SYN_CONTRACTOR_142,EXECUTED_BY,2517963,TRUE,WORK_ORDER
REL0018275,PRJ003970,SYN_SUPPLIER_009,SUPPLIED_BY,624400,FALSE,SUPPLY_ORDER_REGISTER
REL0018276,PRJ003970,SYN_CONTRACTOR_142,PAID_TO,2427300,TRUE,FUND_TRANSACTION_LEDGER
REL0018277,PRJ003970,SYN_SUPPLIER_009,PAID_TO,624400,FALSE,FUND_TRANSACTION_LEDGER
REL0018278,PRJ003970,SYN_DA_013,VERIFIED_BY,0,FALSE,COMPLETION_CERTIFICATE
REL0018279,PRJ003971,SYN_AGENCY_025,IMPLEMENTED_BY,786300,TRUE,MPLADS_SANCTION_ORDER
REL0018280,PRJ003971,SYN_DA_060,FUNDED_THROUGH,0,TRUE,DISTRICT_FUND_REGISTER
REL0018281,PRJ003971,SYN_CONTRACTOR_041,EXECUTED_BY,681803,TRUE,WORK_ORDER
REL0018282,PRJ003971,SYN_SUPPLIER_009,SUPPLIED_BY,271300,FALSE,SUPPLY_ORDER_REGISTER
REL0018283,PRJ003971,SYN_CONTRACTOR_041,PAID_TO,457700,TRUE,FUND_TRANSACTION_LEDGER
REL0018284,PRJ003971,SYN_SUPPLIER_009,PAID_TO,271300,FALSE,FUND_TRANSACTION_LEDGER
REL0018285,PRJ003972,SYN_AGENCY_012,IMPLEMENTED_BY,1666300,TRUE,MPLADS_SANCTION_ORDER
REL0018286,PRJ003972,SYN_DA_042,FUNDED_THROUGH,491200,TRUE,FUND_RELEASE_LEDGER
REL0018287,PRJ003973,SYN_AGENCY_066,IMPLEMENTED_BY,1401300,TRUE,MPLADS_SANCTION_ORDER
REL0018288,PRJ003973,SYN_DA_042,FUNDED_THROUGH,0,TRUE,DISTRICT_FUND_REGISTER
REL0018289,PRJ003973,SYN_CONTRACTOR_013,EXECUTED_BY,1192903,TRUE,WORK_ORDER
REL0018290,PRJ003973,SYN_CONTRACTOR_013,PAID_TO,860100,TRUE,FUND_TRANSACTION_LEDGER
REL0018291,PRJ003973,SYN_DA_042,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0018292,PRJ003974,SYN_AGENCY_065,IMPLEMENTED_BY,445100,TRUE,MPLADS_SANCTION_ORDER
REL0018293,PRJ003974,SYN_ZP_012,FUNDED_THROUGH,164400,TRUE,FUND_RELEASE_LEDGER
REL0018294,PRJ003974,SYN_CONTRACTOR_013,EXECUTED_BY,333930,TRUE,WORK_ORDER
REL0018295,PRJ003974,SYN_CONTRACTOR_013,PAID_TO,68700,TRUE,FUND_TRANSACTION_LEDGER
REL0018296,PRJ003975,SYN_AGENCY_005,IMPLEMENTED_BY,3957100,TRUE,MPLADS_SANCTION_ORDER
REL0018297,PRJ003975,SYN_DA_042,FUNDED_THROUGH,781600,TRUE,FUND_RELEASE_LEDGER
REL0018298,PRJ003975,SYN_CONTRACTOR_013,EXECUTED_BY,3711809,TRUE,WORK_ORDER
REL0018299,PRJ003975,SYN_VENDOR_008,SUPPLIED_BY,2645600,FALSE,SUPPLY_ORDER_REGISTER
REL0018300,PRJ003975,SYN_VENDOR_008,PAID_TO,2645600,TRUE,FUND_TRANSACTION_LEDGER
REL0018301,PRJ003975,SYN_CONTRACTOR_013,PAID_TO,693300,FALSE,FUND_TRANSACTION_LEDGER
REL0018302,PRJ003975,SYN_DA_042,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0018303,PRJ003976,SYN_AGENCY_029,IMPLEMENTED_BY,2402000,TRUE,MPLADS_SANCTION_ORDER
REL0018304,PRJ003976,SYN_CONTRACTOR_013,EXECUTED_BY,2208184,TRUE,WORK_ORDER
REL0018305,PRJ003976,SYN_CONTRACTOR_013,PAID_TO,1351600,TRUE,FUND_TRANSACTION_LEDGER
REL0018306,PRJ003976,SYN_DA_042,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0018307,PRJ003977,SYN_AGENCY_068,IMPLEMENTED_BY,523500,TRUE,MPLADS_SANCTION_ORDER
REL0018308,PRJ003978,SYN_AGENCY_037,IMPLEMENTED_BY,1432300,TRUE,MPLADS_SANCTION_ORDER
REL0018309,PRJ003978,SYN_ZP_012,FUNDED_THROUGH,1207600,TRUE,FUND_RELEASE_LEDGER
REL0018310,PRJ003979,SYN_AGENCY_075,IMPLEMENTED_BY,1530200,TRUE,MPLADS_SANCTION_ORDER
REL0018311,PRJ003979,SYN_ZP_012,FUNDED_THROUGH,546000,TRUE,FUND_RELEASE_LEDGER
REL0018312,PRJ003979,SYN_CONTRACTOR_013,EXECUTED_BY,1398600,TRUE,WORK_ORDER
REL0018313,PRJ003979,SYN_CONTRACTOR_013,PAID_TO,1398600,TRUE,FUND_TRANSACTION_LEDGER
REL0018314,PRJ003980,SYN_AGENCY_066,IMPLEMENTED_BY,1267800,TRUE,MPLADS_SANCTION_ORDER
REL0018315,PRJ003980,SYN_DA_042,FUNDED_THROUGH,521400,TRUE,FUND_RELEASE_LEDGER
REL0018316,PRJ003980,SYN_CONTRACTOR_013,EXECUTED_BY,1070106,TRUE,WORK_ORDER
REL0018317,PRJ003980,SYN_VENDOR_047,SUPPLIED_BY,127600,FALSE,SUPPLY_ORDER_REGISTER
REL0018318,PRJ003980,SYN_CONTRACTOR_013,PAID_TO,135300,TRUE,FUND_TRANSACTION_LEDGER
REL0018319,PRJ003980,SYN_VENDOR_047,PAID_TO,127600,FALSE,FUND_TRANSACTION_LEDGER
REL0018320,PRJ003981,SYN_AGENCY_005,IMPLEMENTED_BY,790100,TRUE,MPLADS_SANCTION_ORDER
REL0018321,PRJ003982,SYN_AGENCY_037,IMPLEMENTED_BY,421900,TRUE,MPLADS_SANCTION_ORDER
REL0018322,PRJ003982,SYN_DA_054,FUNDED_THROUGH,319800,TRUE,FUND_RELEASE_LEDGER
REL0018323,PRJ003982,SYN_CONTRACTOR_116,EXECUTED_BY,345798,TRUE,WORK_ORDER
REL0018324,PRJ003982,SYN_CONTRACTOR_116,PAID_TO,255200,TRUE,FUND_TRANSACTION_LEDGER
REL0018325,PRJ003982,SYN_DA_054,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0018326,PRJ003983,SYN_AGENCY_072,IMPLEMENTED_BY,1336000,TRUE,MPLADS_SANCTION_ORDER
REL0018327,PRJ003983,SYN_CONTRACTOR_051,EXECUTED_BY,1116491,TRUE,WORK_ORDER
REL0018328,PRJ003983,SYN_VENDOR_087,SUPPLIED_BY,301500,FALSE,SUPPLY_ORDER_REGISTER
REL0018329,PRJ003983,SYN_CONTRACTOR_051,PAID_TO,759700,TRUE,FUND_TRANSACTION_LEDGER
REL0018330,PRJ003983,SYN_VENDOR_087,PAID_TO,301500,FALSE,FUND_TRANSACTION_LEDGER
REL0018331,PRJ003984,SYN_AGENCY_019,IMPLEMENTED_BY,2118700,TRUE,MPLADS_SANCTION_ORDER
REL0018332,PRJ003984,SYN_DA_007,FUNDED_THROUGH,1876500,TRUE,FUND_RELEASE_LEDGER
REL0018333,PRJ003984,SYN_CONTRACTOR_017,EXECUTED_BY,2118700,TRUE,WORK_ORDER
REL0018334,PRJ003984,SYN_VENDOR_073,SUPPLIED_BY,360800,FALSE,SUPPLY_ORDER_REGISTER
REL0018335,PRJ003984,SYN_CONTRACTOR_017,PAID_TO,2194300,TRUE,FUND_TRANSACTION_LEDGER
REL0018336,PRJ003984,SYN_VENDOR_073,PAID_TO,360800,FALSE,FUND_TRANSACTION_LEDGER
REL0018337,PRJ003984,SYN_ZP_048,VERIFIED_BY,0,FALSE,COMPLETION_CERTIFICATE
REL0018338,PRJ003985,SYN_AGENCY_038,IMPLEMENTED_BY,3528800,TRUE,MPLADS_SANCTION_ORDER
REL0018339,PRJ003985,SYN_DA_007,FUNDED_THROUGH,1918600,TRUE,FUND_RELEASE_LEDGER
REL0018340,PRJ003985,SYN_CONTRACTOR_089,EXECUTED_BY,3194192,TRUE,WORK_ORDER
REL0018341,PRJ003985,SYN_VENDOR_063,SUPPLIED_BY,1712700,FALSE,SUPPLY_ORDER_REGISTER
REL0018342,PRJ003985,SYN_VENDOR_063,PAID_TO,1712700,TRUE,FUND_TRANSACTION_LEDGER
REL0018343,PRJ003985,SYN_CONTRACTOR_089,PAID_TO,1164700,FALSE,FUND_TRANSACTION_LEDGER
REL0018344,PRJ003986,SYN_AGENCY_017,IMPLEMENTED_BY,3481500,TRUE,MPLADS_SANCTION_ORDER
REL0018345,PRJ003986,SYN_DA_007,FUNDED_THROUGH,1093400,TRUE,FUND_RELEASE_LEDGER
REL0018346,PRJ003986,SYN_CONTRACTOR_017,EXECUTED_BY,3023718,TRUE,WORK_ORDER
REL0018347,PRJ003986,SYN_CONTRACTOR_017,PAID_TO,1020800,TRUE,FUND_TRANSACTION_LEDGER
REL0018348,PRJ003987,SYN_AGENCY_020,IMPLEMENTED_BY,991400,TRUE,MPLADS_SANCTION_ORDER
REL0018349,PRJ003987,SYN_DA_007,FUNDED_THROUGH,917100,TRUE,FUND_RELEASE_LEDGER
REL0018350,PRJ003987,SYN_CONTRACTOR_173,EXECUTED_BY,991400,TRUE,WORK_ORDER
REL0018351,PRJ003987,SYN_CONTRACTOR_173,PAID_TO,1552400,TRUE,FUND_TRANSACTION_LEDGER
REL0018352,PRJ003988,SYN_AGENCY_053,IMPLEMENTED_BY,3120900,TRUE,MPLADS_SANCTION_ORDER
REL0018353,PRJ003988,SYN_ZP_046,FUNDED_THROUGH,2428500,TRUE,FUND_RELEASE_LEDGER
REL0018354,PRJ003988,SYN_CONTRACTOR_089,EXECUTED_BY,2939406,TRUE,WORK_ORDER
REL0018355,PRJ003988,SYN_SUPPLIER_033,SUPPLIED_BY,624000,FALSE,SUPPLY_ORDER_REGISTER
REL0018356,PRJ003988,SYN_CONTRACTOR_089,PAID_TO,2268000,TRUE,FUND_TRANSACTION_LEDGER
REL0018357,PRJ003988,SYN_SUPPLIER_033,PAID_TO,624000,FALSE,FUND_TRANSACTION_LEDGER
REL0018358,PRJ003989,SYN_AGENCY_037,IMPLEMENTED_BY,187200,TRUE,MPLADS_SANCTION_ORDER
REL0018359,PRJ003989,SYN_DA_007,FUNDED_THROUGH,0,TRUE,DISTRICT_FUND_REGISTER
REL0018360,PRJ003989,SYN_CONTRACTOR_017,EXECUTED_BY,182600,TRUE,WORK_ORDER
REL0018361,PRJ003989,SYN_CONTRACTOR_017,PAID_TO,182600,TRUE,FUND_TRANSACTION_LEDGER
REL0018362,PRJ003989,SYN_ZP_021,VERIFIED_BY,0,FALSE,COMPLETION_CERTIFICATE
REL0018363,PRJ003990,SYN_AGENCY_051,IMPLEMENTED_BY,4253100,TRUE,MPLADS_SANCTION_ORDER
REL0018364,PRJ003990,SYN_CONTRACTOR_017,EXECUTED_BY,3468327,TRUE,WORK_ORDER
REL0018365,PRJ003990,SYN_SUPPLIER_033,SUPPLIED_BY,1164600,FALSE,SUPPLY_ORDER_REGISTER
REL0018366,PRJ003990,SYN_CONTRACTOR_017,PAID_TO,2967700,TRUE,FUND_TRANSACTION_LEDGER
REL0018367,PRJ003990,SYN_SUPPLIER_033,PAID_TO,1164600,FALSE,FUND_TRANSACTION_LEDGER
REL0018368,PRJ003991,SYN_AGENCY_043,IMPLEMENTED_BY,1760200,TRUE,MPLADS_SANCTION_ORDER
REL0018369,PRJ003991,SYN_CONTRACTOR_042,EXECUTED_BY,1652612,TRUE,WORK_ORDER
REL0018370,PRJ003991,SYN_VENDOR_009,SUPPLIED_BY,929300,FALSE,SUPPLY_ORDER_REGISTER
REL0018371,PRJ003991,SYN_VENDOR_009,PAID_TO,929300,TRUE,FUND_TRANSACTION_LEDGER
REL0018372,PRJ003991,SYN_CONTRACTOR_042,PAID_TO,695200,FALSE,FUND_TRANSACTION_LEDGER
REL0018373,PRJ003992,SYN_AGENCY_080,IMPLEMENTED_BY,2865500,TRUE,MPLADS_SANCTION_ORDER
REL0018374,PRJ003992,SYN_DA_014,FUNDED_THROUGH,1274400,TRUE,FUND_RELEASE_LEDGER
REL0018375,PRJ003992,SYN_CONTRACTOR_154,EXECUTED_BY,2198224,TRUE,WORK_ORDER
REL0018376,PRJ003992,SYN_VENDOR_009,SUPPLIED_BY,844700,FALSE,SUPPLY_ORDER_REGISTER
REL0018377,PRJ003992,SYN_VENDOR_009,PAID_TO,844700,TRUE,FUND_TRANSACTION_LEDGER
REL0018378,PRJ003992,SYN_CONTRACTOR_154,PAID_TO,558000,FALSE,FUND_TRANSACTION_LEDGER
REL0018379,PRJ003992,SYN_DA_053,MONITORED_BY,0,FALSE,DISTRICT_MONITORING_REGISTER
REL0018380,PRJ003993,SYN_AGENCY_068,IMPLEMENTED_BY,3580200,TRUE,MPLADS_SANCTION_ORDER
REL0018381,PRJ003993,SYN_DA_014,FUNDED_THROUGH,719200,TRUE,FUND_RELEASE_LEDGER
REL0018382,PRJ003993,SYN_CONTRACTOR_042,EXECUTED_BY,2702736,TRUE,WORK_ORDER
REL0018383,PRJ003993,SYN_VENDOR_009,SUPPLIED_BY,599400,FALSE,SUPPLY_ORDER_REGISTER
REL0018384,PRJ003993,SYN_CONTRACTOR_042,PAID_TO,1822400,TRUE,FUND_TRANSACTION_LEDGER
REL0018385,PRJ003993,SYN_VENDOR_009,PAID_TO,599400,FALSE,FUND_TRANSACTION_LEDGER
REL0018386,PRJ003994,SYN_AGENCY_038,IMPLEMENTED_BY,1114100,TRUE,MPLADS_SANCTION_ORDER
REL0018387,PRJ003994,SYN_CONTRACTOR_102,EXECUTED_BY,1012787,TRUE,WORK_ORDER
