relationship_id,project_id,entity_id,relationship_type,financial_value_inr,is_primary,data_source
REL0010542,PRJ003246,SYN_AGENCY_074,IMPLEMENTED_BY,2244900,TRUE,MPLADS_SANCTION_ORDER
REL0010543,PRJ003247,SYN_AGENCY_001,IMPLEMENTED_BY,1073700,TRUE,MPLADS_SANCTION_ORDER
REL0010544,PRJ003247,SYN_CONTRACTOR_059,EXECUTED_BY,1070400,TRUE,SYNTHETIC_WORK_ORDER
REL0010545,PRJ003247,SYN_CONTRACTOR_059,PAID_TO,1070400,TRUE,FUND_TRANSACTION_LEDGER
REL0010546,PRJ003248,SYN_AGENCY_065,IMPLEMENTED_BY,3464000,TRUE,MPLADS_SANCTION_ORDER
REL0010547,PRJ003248,SYN_CONTRACTOR_033,EXECUTED_BY,3096464,TRUE,SYNTHETIC_WORK_ORDER
REL0010548,PRJ003249,SYN_AGENCY_071,IMPLEMENTED_BY,2323500,TRUE,MPLADS_SANCTION_ORDER
REL0010549,PRJ003249,SYN_CONTRACTOR_061,EXECUTED_BY,1973260,TRUE,SYNTHETIC_WORK_ORDER
REL0010550,PRJ003249,SYN_VENDOR_035,SUPPLIED_BY,703233,FALSE,SUPPLY_ORDER_REGISTER
REL0010551,PRJ003249,SYN_CONTRACTOR_061,PAID_TO,1448000,TRUE,FUND_TRANSACTION_LEDGER
REL0010552,PRJ003249,SYN_VENDOR_035,PAID_TO,672300,FALSE,FUND_TRANSACTION_LEDGER
REL0010553,PRJ003250,SYN_AGENCY_018,IMPLEMENTED_BY,1809500,TRUE,MPLADS_SANCTION_ORDER
REL0010554,PRJ003250,SYN_VENDOR_117,SUPPLIED_BY,1484780,TRUE,SUPPLY_ORDER_REGISTER
REL0010555,PRJ003250,SYN_VENDOR_117,PAID_TO,1444700,TRUE,FUND_TRANSACTION_LEDGER
REL0010556,PRJ003251,SYN_AGENCY_067,IMPLEMENTED_BY,1107900,TRUE,MPLADS_SANCTION_ORDER
REL0010557,PRJ003251,SYN_CONTRACTOR_084,EXECUTED_BY,998332,TRUE,SYNTHETIC_WORK_ORDER
REL0010558,PRJ003251,SYN_CONTRACTOR_084,PAID_TO,779100,TRUE,FUND_TRANSACTION_LEDGER
REL0010559,PRJ003251,SYN_PRI_012,ASSOCIATED_WITH,0,FALSE,MPLADS_WORK_FILE
REL0010560,PRJ003252,SYN_AGENCY_064,IMPLEMENTED_BY,2688900,TRUE,MPLADS_SANCTION_ORDER
REL0010561,PRJ003253,SYN_AGENCY_059,IMPLEMENTED_BY,2101700,TRUE,MPLADS_SANCTION_ORDER
REL0010562,PRJ003253,SYN_CONTRACTOR_026,EXECUTED_BY,1908148,TRUE,SYNTHETIC_WORK_ORDER
REL0010563,PRJ003253,SYN_SUPPLIER_013,SUPPLIED_BY,360201,FALSE,SUPPLY_ORDER_REGISTER
REL0010564,PRJ003254,SYN_AGENCY_002,IMPLEMENTED_BY,5889700,TRUE,MPLADS_SANCTION_ORDER
REL0010565,PRJ003255,SYN_AGENCY_027,IMPLEMENTED_BY,1975000,TRUE,MPLADS_SANCTION_ORDER
REL0010566,PRJ003256,SYN_AGENCY_052,IMPLEMENTED_BY,2683100,TRUE,MPLADS_SANCTION_ORDER
REL0010567,PRJ003256,SYN_VENDOR_063,SUPPLIED_BY,2048128,TRUE,SUPPLY_ORDER_REGISTER
REL0010568,PRJ003256,SYN_VENDOR_063,PAID_TO,1908300,TRUE,FUND_TRANSACTION_LEDGER
REL0010569,PRJ003257,SYN_AGENCY_039,IMPLEMENTED_BY,2635500,TRUE,MPLADS_SANCTION_ORDER
REL0010570,PRJ003257,SYN_CONTRACTOR_090,EXECUTED_BY,2391993,TRUE,SYNTHETIC_WORK_ORDER
REL0010571,PRJ003257,SYN_CONTRACTOR_090,PAID_TO,1919100,TRUE,FUND_TRANSACTION_LEDGER
REL0010572,PRJ003258,SYN_AGENCY_058,IMPLEMENTED_BY,1343700,TRUE,MPLADS_SANCTION_ORDER
REL0010573,PRJ003258,SYN_CONTRACTOR_091,EXECUTED_BY,1197657,TRUE,SYNTHETIC_WORK_ORDER
REL0010574,PRJ003258,SYN_CONTRACTOR_091,PAID_TO,795800,TRUE,FUND_TRANSACTION_LEDGER
REL0010575,PRJ003258,SYN_GP_035,USER_AGENCY,0,TRUE,MPLADS_WORK_FILE
REL0010576,PRJ003259,SYN_AGENCY_014,IMPLEMENTED_BY,3071400,TRUE,MPLADS_SANCTION_ORDER
REL0010577,PRJ003259,SYN_CONTRACTOR_092,EXECUTED_BY,2499112,TRUE,SYNTHETIC_WORK_ORDER
REL0010578,PRJ003259,SYN_CONTRACTOR_092,PAID_TO,2366000,TRUE,FUND_TRANSACTION_LEDGER
REL0010579,PRJ003259,SYN_ZP_025,VERIFIED_BY,0,FALSE,DISTRICT_VERIFICATION_REGISTER
REL0010580,PRJ003260,SYN_AGENCY_007,IMPLEMENTED_BY,1796400,TRUE,MPLADS_SANCTION_ORDER
REL0010581,PRJ003261,SYN_AGENCY_078,IMPLEMENTED_BY,1201400,TRUE,MPLADS_SANCTION_ORDER
REL0010582,PRJ003261,SYN_CONTRACTOR_115,EXECUTED_BY,1006274,TRUE,SYNTHETIC_WORK_ORDER
REL0010583,PRJ003261,SYN_CONTRACTOR_115,PAID_TO,861500,TRUE,FUND_TRANSACTION_LEDGER
REL0010584,PRJ003262,SYN_AGENCY_078,IMPLEMENTED_BY,3645500,TRUE,MPLADS_SANCTION_ORDER
REL0010585,PRJ003262,SYN_CONTRACTOR_116,EXECUTED_BY,2720800,TRUE,SYNTHETIC_WORK_ORDER
REL0010586,PRJ003262,SYN_VENDOR_060,SUPPLIED_BY,1655924,FALSE,SUPPLY_ORDER_REGISTER
REL0010587,PRJ003262,SYN_VENDOR_060,PAID_TO,1494100,TRUE,FUND_TRANSACTION_LEDGER
REL0010588,PRJ003262,SYN_CONTRACTOR_116,PAID_TO,912400,FALSE,FUND_TRANSACTION_LEDGER
REL0010589,PRJ003263,SYN_AGENCY_010,IMPLEMENTED_BY,3554400,TRUE,MPLADS_SANCTION_ORDER
REL0010590,PRJ003263,SYN_CONTRACTOR_117,EXECUTED_BY,2586613,TRUE,SYNTHETIC_WORK_ORDER
REL0010591,PRJ003263,SYN_CONTRACTOR_117,PAID_TO,2493500,TRUE,FUND_TRANSACTION_LEDGER
REL0010592,PRJ003264,SYN_AGENCY_006,IMPLEMENTED_BY,2273800,TRUE,MPLADS_SANCTION_ORDER
REL0010593,PRJ003264,SYN_CONTRACTOR_118,EXECUTED_BY,1852852,TRUE,SYNTHETIC_WORK_ORDER
REL0010594,PRJ003264,SYN_CONTRACTOR_118,PAID_TO,1206400,TRUE,FUND_TRANSACTION_LEDGER
REL0010595,PRJ003264,SYN_GP_009,USER_AGENCY,0,TRUE,MPLADS_WORK_FILE
REL0010596,PRJ003265,SYN_AGENCY_021,IMPLEMENTED_BY,3026600,TRUE,MPLADS_SANCTION_ORDER
REL0010597,PRJ003265,SYN_VENDOR_033,SUPPLIED_BY,2742900,TRUE,SUPPLY_ORDER_REGISTER
REL0010598,PRJ003265,SYN_VENDOR_033,PAID_TO,2742900,TRUE,FUND_TRANSACTION_LEDGER
REL0010599,PRJ003266,SYN_AGENCY_012,IMPLEMENTED_BY,869600,TRUE,MPLADS_SANCTION_ORDER
REL0010600,PRJ003266,SYN_CONTRACTOR_120,EXECUTED_BY,777913,TRUE,SYNTHETIC_WORK_ORDER
REL0010601,PRJ003266,SYN_VENDOR_064,SUPPLIED_BY,75689,FALSE,SUPPLY_ORDER_REGISTER
REL0010602,PRJ003266,SYN_CONTRACTOR_120,PAID_TO,70500,TRUE,FUND_TRANSACTION_LEDGER
REL0010603,PRJ003266,SYN_VENDOR_064,PAID_TO,69600,FALSE,FUND_TRANSACTION_LEDGER
REL0010604,PRJ003267,SYN_AGENCY_036,IMPLEMENTED_BY,1573500,TRUE,MPLADS_SANCTION_ORDER
REL0010605,PRJ003267,SYN_CONTRACTOR_121,EXECUTED_BY,1297015,TRUE,SYNTHETIC_WORK_ORDER
REL0010606,PRJ003267,SYN_CONTRACTOR_121,PAID_TO,1159500,TRUE,FUND_TRANSACTION_LEDGER
REL0010607,PRJ003268,SYN_AGENCY_079,IMPLEMENTED_BY,1169000,TRUE,MPLADS_SANCTION_ORDER
REL0010608,PRJ003268,SYN_CONTRACTOR_122,EXECUTED_BY,953997,TRUE,SYNTHETIC_WORK_ORDER
REL0010609,PRJ003268,SYN_CONTRACTOR_122,PAID_TO,472200,TRUE,FUND_TRANSACTION_LEDGER
REL0010610,PRJ003269,SYN_AGENCY_078,IMPLEMENTED_BY,1572700,TRUE,MPLADS_SANCTION_ORDER
REL0010611,PRJ003269,SYN_CONTRACTOR_005,EXECUTED_BY,1336424,TRUE,SYNTHETIC_WORK_ORDER
REL0010612,PRJ003269,SYN_DEPT_005,VERIFIED_BY,0,FALSE,DISTRICT_VERIFICATION_REGISTER
REL0010613,PRJ003270,SYN_AGENCY_012,IMPLEMENTED_BY,472900,TRUE,MPLADS_SANCTION_ORDER
REL0010614,PRJ003271,SYN_AGENCY_050,IMPLEMENTED_BY,3693900,TRUE,MPLADS_SANCTION_ORDER
REL0010615,PRJ003271,SYN_CONTRACTOR_146,EXECUTED_BY,2874946,TRUE,SYNTHETIC_WORK_ORDER
REL0010616,PRJ003271,SYN_SUPPLIER_003,SUPPLIED_BY,535267,FALSE,SUPPLY_ORDER_REGISTER
REL0010617,PRJ003271,SYN_CONTRACTOR_146,PAID_TO,1543100,TRUE,FUND_TRANSACTION_LEDGER
REL0010618,PRJ003272,SYN_AGENCY_072,IMPLEMENTED_BY,1067000,TRUE,MPLADS_SANCTION_ORDER
REL0010619,PRJ003272,SYN_MC_006,USER_AGENCY,0,TRUE,MPLADS_WORK_FILE
REL0010620,PRJ003273,SYN_AGENCY_003,IMPLEMENTED_BY,1727300,TRUE,MPLADS_SANCTION_ORDER
REL0010621,PRJ003273,SYN_CONTRACTOR_148,EXECUTED_BY,1546428,TRUE,SYNTHETIC_WORK_ORDER
REL0010622,PRJ003273,SYN_VENDOR_092,SUPPLIED_BY,594559,FALSE,SUPPLY_ORDER_REGISTER
REL0010623,PRJ003273,SYN_CONTRACTOR_148,PAID_TO,723600,TRUE,FUND_TRANSACTION_LEDGER
REL0010624,PRJ003273,SYN_VENDOR_092,PAID_TO,534500,FALSE,FUND_TRANSACTION_LEDGER
REL0010625,PRJ003273,SYN_MC_006,USER_AGENCY,0,TRUE,MPLADS_WORK_FILE
REL0010626,PRJ003274,SYN_AGENCY_054,IMPLEMENTED_BY,907900,TRUE,MPLADS_SANCTION_ORDER
REL0010627,PRJ003274,SYN_CONTRACTOR_149,EXECUTED_BY,794213,TRUE,SYNTHETIC_WORK_ORDER
REL0010628,PRJ003274,SYN_CONTRACTOR_149,PAID_TO,220300,TRUE,FUND_TRANSACTION_LEDGER
REL0010629,PRJ003274,SYN_MUNI_003,USER_AGENCY,0,TRUE,MPLADS_WORK_FILE
REL0010630,PRJ003275,SYN_AGENCY_068,IMPLEMENTED_BY,1502600,TRUE,MPLADS_SANCTION_ORDER
REL0010631,PRJ003275,SYN_CONTRACTOR_150,EXECUTED_BY,1364793,TRUE,SYNTHETIC_WORK_ORDER
REL0010632,PRJ003275,SYN_SUPPLIER_027,SUPPLIED_BY,265439,FALSE,SUPPLY_ORDER_REGISTER
REL0010633,PRJ003275,SYN_CONTRACTOR_150,PAID_TO,1145900,TRUE,FUND_TRANSACTION_LEDGER
REL0010634,PRJ003276,SYN_AGENCY_033,IMPLEMENTED_BY,1516400,TRUE,MPLADS_SANCTION_ORDER
REL0010635,PRJ003277,SYN_AGENCY_033,IMPLEMENTED_BY,3680300,TRUE,MPLADS_SANCTION_ORDER
REL0010636,PRJ003277,SYN_CONTRACTOR_152,EXECUTED_BY,3099650,TRUE,SYNTHETIC_WORK_ORDER
REL0010637,PRJ003277,SYN_VENDOR_096,SUPPLIED_BY,1635788,FALSE,SUPPLY_ORDER_REGISTER
REL0010638,PRJ003277,SYN_CONTRACTOR_152,PAID_TO,1666700,TRUE,FUND_TRANSACTION_LEDGER
REL0010639,PRJ003277,SYN_VENDOR_096,PAID_TO,1620700,FALSE,FUND_TRANSACTION_LEDGER
REL0010640,PRJ003278,SYN_AGENCY_031,IMPLEMENTED_BY,991700,TRUE,MPLADS_SANCTION_ORDER
REL0010641,PRJ003278,SYN_CONTRACTOR_153,EXECUTED_BY,866365,TRUE,SYNTHETIC_WORK_ORDER
REL0010642,PRJ003278,SYN_VENDOR_007,SUPPLIED_BY,423604,FALSE,SUPPLY_ORDER_REGISTER
REL0010643,PRJ003278,SYN_CONTRACTOR_153,PAID_TO,455600,TRUE,FUND_TRANSACTION_LEDGER
REL0010644,PRJ003278,SYN_VENDOR_007,PAID_TO,381900,FALSE,FUND_TRANSACTION_LEDGER
REL0010645,PRJ003279,SYN_AGENCY_058,IMPLEMENTED_BY,2948000,TRUE,MPLADS_SANCTION_ORDER
REL0010646,PRJ003279,SYN_CONTRACTOR_154,EXECUTED_BY,2211744,TRUE,SYNTHETIC_WORK_ORDER
REL0010647,PRJ003279,SYN_SUPPLIER_002,SUPPLIED_BY,762242,FALSE,SUPPLY_ORDER_REGISTER
REL0010648,PRJ003279,SYN_CONTRACTOR_154,PAID_TO,986400,TRUE,FUND_TRANSACTION_LEDGER
REL0010649,PRJ003280,SYN_AGENCY_004,IMPLEMENTED_BY,2606500,TRUE,MPLADS_SANCTION_ORDER
REL0010650,PRJ003280,SYN_VENDOR_120,SUPPLIED_BY,1103645,TRUE,SUPPLY_ORDER_REGISTER
REL0010651,PRJ003280,SYN_VENDOR_120,PAID_TO,989000,TRUE,FUND_TRANSACTION_LEDGER
REL0010652,PRJ003280,SYN_DA_005,VERIFIED_BY,0,FALSE,DISTRICT_VERIFICATION_REGISTER
REL0010653,PRJ003281,SYN_AGENCY_040,IMPLEMENTED_BY,2882200,TRUE,MPLADS_SANCTION_ORDER
REL0010654,PRJ003281,SYN_VENDOR_031,SUPPLIED_BY,1463884,TRUE,SUPPLY_ORDER_REGISTER
REL0010655,PRJ003281,SYN_VENDOR_031,PAID_TO,1362500,TRUE,FUND_TRANSACTION_LEDGER
REL0010656,PRJ003282,SYN_AGENCY_038,IMPLEMENTED_BY,677600,TRUE,MPLADS_SANCTION_ORDER
REL0010657,PRJ003282,SYN_VENDOR_062,SUPPLIED_BY,64003,TRUE,SUPPLY_ORDER_REGISTER
REL0010658,PRJ003282,SYN_VENDOR_062,PAID_TO,57200,TRUE,FUND_TRANSACTION_LEDGER
REL0010659,PRJ003283,SYN_AGENCY_063,IMPLEMENTED_BY,1832700,TRUE,MPLADS_SANCTION_ORDER
REL0010660,PRJ003283,SYN_CONTRACTOR_179,EXECUTED_BY,1506402,TRUE,SYNTHETIC_WORK_ORDER
REL0010661,PRJ003283,SYN_VENDOR_093,SUPPLIED_BY,407092,FALSE,SUPPLY_ORDER_REGISTER
REL0010662,PRJ003283,SYN_CONTRACTOR_179,PAID_TO,627600,TRUE,FUND_TRANSACTION_LEDGER
REL0010663,PRJ003283,SYN_VENDOR_093,PAID_TO,383000,FALSE,FUND_TRANSACTION_LEDGER
REL0010664,PRJ003284,SYN_AGENCY_061,IMPLEMENTED_BY,1187400,TRUE,MPLADS_SANCTION_ORDER
REL0010665,PRJ003284,SYN_GP_005,USER_AGENCY,0,TRUE,MPLADS_WORK_FILE
REL0010666,PRJ003285,SYN_AGENCY_004,IMPLEMENTED_BY,808300,TRUE,MPLADS_SANCTION_ORDER
REL0010667,PRJ003285,SYN_CONTRACTOR_001,EXECUTED_BY,760881,TRUE,SYNTHETIC_WORK_ORDER
REL0010668,PRJ003285,SYN_CONTRACTOR_001,PAID_TO,96700,TRUE,FUND_TRANSACTION_LEDGER
REL0010669,PRJ003286,SYN_AGENCY_006,IMPLEMENTED_BY,3809500,TRUE,MPLADS_SANCTION_ORDER
REL0010670,PRJ003287,SYN_AGENCY_055,IMPLEMENTED_BY,824700,TRUE,MPLADS_SANCTION_ORDER
REL0010671,PRJ003287,SYN_VENDOR_097,SUPPLIED_BY,65644,TRUE,SUPPLY_ORDER_REGISTER
REL0010672,PRJ003287,SYN_VENDOR_097,PAID_TO,62200,TRUE,FUND_TRANSACTION_LEDGER
REL0010673,PRJ003288,SYN_AGENCY_040,IMPLEMENTED_BY,1315900,TRUE,MPLADS_SANCTION_ORDER
REL0010674,PRJ003288,SYN_CONTRACTOR_004,EXECUTED_BY,1026376,TRUE,SYNTHETIC_WORK_ORDER
REL0010675,PRJ003288,SYN_VENDOR_008,SUPPLIED_BY,547197,FALSE,SUPPLY_ORDER_REGISTER
REL0010676,PRJ003288,SYN_VENDOR_008,PAID_TO,512800,TRUE,FUND_TRANSACTION_LEDGER
REL0010677,PRJ003288,SYN_CONTRACTOR_004,PAID_TO,509900,FALSE,FUND_TRANSACTION_LEDGER
REL0010678,PRJ003288,SYN_DA_004,VERIFIED_BY,0,FALSE,DISTRICT_VERIFICATION_REGISTER
REL0010679,PRJ003289,SYN_AGENCY_064,IMPLEMENTED_BY,3650000,TRUE,MPLADS_SANCTION_ORDER
REL0010680,PRJ003289,SYN_CONTRACTOR_005,EXECUTED_BY,3140000,TRUE,SYNTHETIC_WORK_ORDER
REL0010681,PRJ003289,SYN_CONTRACTOR_005,PAID_TO,3140000,TRUE,FUND_TRANSACTION_LEDGER
REL0010682,PRJ003290,SYN_AGENCY_063,IMPLEMENTED_BY,2268200,TRUE,MPLADS_SANCTION_ORDER
REL0010683,PRJ003290,SYN_CONTRACTOR_027,EXECUTED_BY,1742832,TRUE,SYNTHETIC_WORK_ORDER
REL0010684,PRJ003290,SYN_VENDOR_001,SUPPLIED_BY,663606,FALSE,SUPPLY_ORDER_REGISTER
REL0010685,PRJ003290,SYN_CONTRACTOR_027,PAID_TO,1469800,TRUE,FUND_TRANSACTION_LEDGER
REL0010686,PRJ003290,SYN_VENDOR_001,PAID_TO,655500,FALSE,FUND_TRANSACTION_LEDGER
REL0010687,PRJ003291,SYN_AGENCY_077,IMPLEMENTED_BY,1998600,TRUE,MPLADS_SANCTION_ORDER
REL0010688,PRJ003291,SYN_CONTRACTOR_028,EXECUTED_BY,1552843,TRUE,SYNTHETIC_WORK_ORDER
REL0010689,PRJ003291,SYN_CONTRACTOR_028,PAID_TO,699100,TRUE,FUND_TRANSACTION_LEDGER
REL0010690,PRJ003291,SYN_MC_001,USER_AGENCY,0,TRUE,MPLADS_WORK_FILE
REL0010691,PRJ003292,SYN_AGENCY_026,IMPLEMENTED_BY,2504000,TRUE,MPLADS_SANCTION_ORDER
REL0010692,PRJ003292,SYN_CONTRACTOR_029,EXECUTED_BY,2344042,TRUE,SYNTHETIC_WORK_ORDER
REL0010693,PRJ003292,SYN_VENDOR_063,SUPPLIED_BY,573681,FALSE,SUPPLY_ORDER_REGISTER
REL0010694,PRJ003292,SYN_CONTRACTOR_029,PAID_TO,651800,TRUE,FUND_TRANSACTION_LEDGER
REL0010695,PRJ003292,SYN_VENDOR_063,PAID_TO,550200,FALSE,FUND_TRANSACTION_LEDGER
REL0010696,PRJ003293,SYN_AGENCY_005,IMPLEMENTED_BY,1878800,TRUE,MPLADS_SANCTION_ORDER
REL0010697,PRJ003293,SYN_CONTRACTOR_030,EXECUTED_BY,1716783,TRUE,SYNTHETIC_WORK_ORDER
REL0010698,PRJ003293,SYN_CONTRACTOR_030,PAID_TO,1415300,TRUE,FUND_TRANSACTION_LEDGER
REL0010699,PRJ003294,SYN_AGENCY_004,IMPLEMENTED_BY,1257500,TRUE,MPLADS_SANCTION_ORDER
REL0010700,PRJ003294,SYN_CONTRACTOR_006,EXECUTED_BY,1029681,TRUE,SYNTHETIC_WORK_ORDER
REL0010701,PRJ003294,SYN_VENDOR_005,SUPPLIED_BY,602973,FALSE,SUPPLY_ORDER_REGISTER
REL0010702,PRJ003294,SYN_VENDOR_005,PAID_TO,565200,TRUE,FUND_TRANSACTION_LEDGER
REL0010703,PRJ003295,SYN_AGENCY_016,IMPLEMENTED_BY,1649900,TRUE,MPLADS_SANCTION_ORDER
REL0010704,PRJ003295,SYN_CONTRACTOR_032,EXECUTED_BY,1372945,TRUE,SYNTHETIC_WORK_ORDER
REL0010705,PRJ003295,SYN_CONTRACTOR_032,PAID_TO,162000,TRUE,FUND_TRANSACTION_LEDGER
REL0010706,PRJ003296,SYN_AGENCY_017,IMPLEMENTED_BY,2309200,TRUE,MPLADS_SANCTION_ORDER
REL0010707,PRJ003296,SYN_CONTRACTOR_033,EXECUTED_BY,1786000,TRUE,SYNTHETIC_WORK_ORDER
REL0010708,PRJ003296,SYN_CONTRACTOR_033,PAID_TO,1786000,TRUE,FUND_TRANSACTION_LEDGER
REL0010709,PRJ003297,SYN_AGENCY_076,IMPLEMENTED_BY,2087800,TRUE,MPLADS_SANCTION_ORDER
REL0010710,PRJ003297,SYN_CONTRACTOR_034,EXECUTED_BY,1560192,TRUE,SYNTHETIC_WORK_ORDER
REL0010711,PRJ003297,SYN_VENDOR_098,SUPPLIED_BY,411197,FALSE,SUPPLY_ORDER_REGISTER
REL0010712,PRJ003297,SYN_CONTRACTOR_034,PAID_TO,1519900,TRUE,FUND_TRANSACTION_LEDGER
REL0010713,PRJ003297,SYN_VENDOR_098,PAID_TO,399700,FALSE,FUND_TRANSACTION_LEDGER
REL0010714,PRJ003297,SYN_MC_001,USER_AGENCY,0,TRUE,MPLADS_WORK_FILE
REL0010715,PRJ003297,SYN_PRI_005,ASSOCIATED_WITH,0,FALSE,MPLADS_WORK_FILE
REL0010716,PRJ003298,SYN_AGENCY_041,IMPLEMENTED_BY,2212500,TRUE,MPLADS_SANCTION_ORDER
REL0010717,PRJ003299,SYN_AGENCY_053,IMPLEMENTED_BY,1623400,TRUE,MPLADS_SANCTION_ORDER
REL0010718,PRJ003300,SYN_AGENCY_047,IMPLEMENTED_BY,2934400,TRUE,MPLADS_SANCTION_ORDER
REL0010719,PRJ003301,SYN_AGENCY_018,IMPLEMENTED_BY,2746800,TRUE,MPLADS_SANCTION_ORDER
REL0010720,PRJ003301,SYN_CONTRACTOR_170,EXECUTED_BY,2160066,TRUE,SYNTHETIC_WORK_ORDER
REL0010721,PRJ003301,SYN_CONTRACTOR_170,PAID_TO,379500,TRUE,FUND_TRANSACTION_LEDGER
REL0010722,PRJ003302,SYN_AGENCY_040,IMPLEMENTED_BY,1059700,TRUE,MPLADS_SANCTION_ORDER
REL0010723,PRJ003302,SYN_CONTRACTOR_171,EXECUTED_BY,938336,TRUE,SYNTHETIC_WORK_ORDER
REL0010724,PRJ003302,SYN_CONTRACTOR_171,PAID_TO,803100,TRUE,FUND_TRANSACTION_LEDGER
REL0010725,PRJ003303,SYN_AGENCY_060,IMPLEMENTED_BY,2599500,TRUE,MPLADS_SANCTION_ORDER
REL0010726,PRJ003303,SYN_VENDOR_116,SUPPLIED_BY,2225603,TRUE,SUPPLY_ORDER_REGISTER
REL0010727,PRJ003303,SYN_VENDOR_116,PAID_TO,2158500,TRUE,FUND_TRANSACTION_LEDGER
REL0010728,PRJ003304,SYN_AGENCY_031,IMPLEMENTED_BY,3763400,TRUE,MPLADS_SANCTION_ORDER
REL0010729,PRJ003305,SYN_AGENCY_067,IMPLEMENTED_BY,2130900,TRUE,MPLADS_SANCTION_ORDER
REL0010730,PRJ003305,SYN_CONTRACTOR_174,EXECUTED_BY,1834145,TRUE,SYNTHETIC_WORK_ORDER
REL0010731,PRJ003305,SYN_VENDOR_058,SUPPLIED_BY,111972,FALSE,SUPPLY_ORDER_REGISTER
REL0010732,PRJ003305,SYN_CONTRACTOR_174,PAID_TO,137300,TRUE,FUND_TRANSACTION_LEDGER
REL0010733,PRJ003305,SYN_VENDOR_058,PAID_TO,109800,FALSE,FUND_TRANSACTION_LEDGER
REL0010734,PRJ003306,SYN_AGENCY_056,IMPLEMENTED_BY,3037700,TRUE,MPLADS_SANCTION_ORDER
REL0010735,PRJ003306,SYN_VENDOR_089,SUPPLIED_BY,97811,TRUE,SUPPLY_ORDER_REGISTER
REL0010736,PRJ003306,SYN_VENDOR_089,PAID_TO,87800,TRUE,FUND_TRANSACTION_LEDGER
REL0010737,PRJ003307,SYN_AGENCY_034,IMPLEMENTED_BY,1539300,TRUE,MPLADS_SANCTION_ORDER
REL0010738,PRJ003307,SYN_CONTRACTOR_176,EXECUTED_BY,1349301,TRUE,SYNTHETIC_WORK_ORDER
REL0010739,PRJ003307,SYN_CONTRACTOR_176,PAID_TO,1056600,TRUE,FUND_TRANSACTION_LEDGER
REL0010740,PRJ003308,SYN_AGENCY_030,IMPLEMENTED_BY,2770100,TRUE,MPLADS_SANCTION_ORDER
REL0010741,PRJ003308,SYN_CONTRACTOR_100,EXECUTED_BY,2061278,TRUE,SYNTHETIC_WORK_ORDER
REL0010742,PRJ003308,SYN_VENDOR_031,SUPPLIED_BY,2625778,FALSE,SUPPLY_ORDER_REGISTER
REL0010743,PRJ003308,SYN_VENDOR_031,PAID_TO,2456900,TRUE,FUND_TRANSACTION_LEDGER
REL0010744,PRJ003309,SYN_AGENCY_040,IMPLEMENTED_BY,1228400,TRUE,MPLADS_SANCTION_ORDER
REL0010745,PRJ003309,SYN_CONTRACTOR_178,EXECUTED_BY,985265,TRUE,SYNTHETIC_WORK_ORDER
REL0010746,PRJ003309,SYN_VENDOR_062,SUPPLIED_BY,156428,FALSE,SUPPLY_ORDER_REGISTER
REL0010747,PRJ003309,SYN_VENDOR_062,PAID_TO,155200,TRUE,FUND_TRANSACTION_LEDGER
REL0010748,PRJ003309,SYN_CONTRACTOR_178,PAID_TO,139700,FALSE,FUND_TRANSACTION_LEDGER
REL0010749,PRJ003309,SYN_GP_006,USER_AGENCY,0,TRUE,MPLADS_WORK_FILE
REL0010750,PRJ003310,SYN_AGENCY_080,IMPLEMENTED_BY,644400,TRUE,MPLADS_SANCTION_ORDER
REL0010751,PRJ003311,SYN_AGENCY_021,IMPLEMENTED_BY,1682300,TRUE,MPLADS_SANCTION_ORDER
REL0010752,PRJ003311,SYN_CONTRACTOR_021,EXECUTED_BY,1479195,TRUE,SYNTHETIC_WORK_ORDER
REL0010753,PRJ003311,SYN_VENDOR_055,SUPPLIED_BY,578284,FALSE,SUPPLY_ORDER_REGISTER
REL0010754,PRJ003311,SYN_CONTRACTOR_021,PAID_TO,972300,TRUE,FUND_TRANSACTION_LEDGER
REL0010755,PRJ003311,SYN_VENDOR_055,PAID_TO,519200,FALSE,FUND_TRANSACTION_LEDGER
REL0010756,PRJ003312,SYN_AGENCY_053,IMPLEMENTED_BY,4173300,TRUE,MPLADS_SANCTION_ORDER
REL0010757,PRJ003312,SYN_CONTRACTOR_029,EXECUTED_BY,2925945,TRUE,SYNTHETIC_WORK_ORDER
REL0010758,PRJ003313,SYN_AGENCY_048,IMPLEMENTED_BY,1789300,TRUE,MPLADS_SANCTION_ORDER
REL0010759,PRJ003313,SYN_CONTRACTOR_023,EXECUTED_BY,1497525,TRUE,SYNTHETIC_WORK_ORDER
REL0010760,PRJ003313,SYN_VENDOR_117,SUPPLIED_BY,181058,FALSE,SUPPLY_ORDER_REGISTER
REL0010761,PRJ003313,SYN_CONTRACTOR_023,PAID_TO,322800,TRUE,FUND_TRANSACTION_LEDGER
REL0010762,PRJ003313,SYN_VENDOR_117,PAID_TO,176800,FALSE,FUND_TRANSACTION_LEDGER
REL0010763,PRJ003314,SYN_AGENCY_060,IMPLEMENTED_BY,9624300,TRUE,MPLADS_SANCTION_ORDER
REL0010764,PRJ003314,SYN_CONTRACTOR_024,EXECUTED_BY,8726592,TRUE,SYNTHETIC_WORK_ORDER
REL0010765,PRJ003314,SYN_CONTRACTOR_024,PAID_TO,7767000,TRUE,FUND_TRANSACTION_LEDGER
