entity_id,entity_name,entity_type,state_ut,district,entity_status
SYN_GP_051,Dharwad Nagar Panchayat,LOCAL_BODY,Karnataka,Dharwad,ACTIVE
SYN_GP_052,Jamnagar Municipal Corporation,LOCAL_BODY,Gujarat,Jamnagar,ACTIVE
SYN_GP_053,Tirupati Panchayat Samiti,LOCAL_BODY,Andhra Pradesh,Tirupati,ACTIVE
SYN_GP_054,South 24 Parganas Nagar Panchayat,LOCAL_BODY,West Bengal,South 24 Parganas,ACTIVE
SYN_GP_055,Kalaburagi Block Panchayat,LOCAL_BODY,Karnataka,Kalaburagi,ACTIVE
SYN_GP_056,Agra Panchayat Samiti,LOCAL_BODY,Uttar Pradesh,Agra,ACTIVE
SYN_GP_057,Dibrugarh Municipal Corporation,LOCAL_BODY,Assam,Dibrugarh,ACTIVE
SYN_GP_058,Bastar Block Panchayat,LOCAL_BODY,Chhattisgarh,Bastar,ACTIVE
SYN_GP_059,Cuddalore Nagar Panchayat,LOCAL_BODY,Tamil Nadu,Cuddalore,ACTIVE
SYN_GP_060,Kollam Nagar Panchayat,LOCAL_BODY,Kerala,Kollam,ACTIVE
SYN_GP_061,North 24 Parganas Municipal Corporation,LOCAL_BODY,West Bengal,North 24 Parganas,ACTIVE
SYN_GP_062,Salem Panchayat Samiti,LOCAL_BODY,Tamil Nadu,Salem,ACTIVE
SYN_GP_063,Bokaro Nagar Panchayat,LOCAL_BODY,Jharkhand,Bokaro,ACTIVE
SYN_GP_064,Bastar Municipal Corporation,LOCAL_BODY,Chhattisgarh,Bastar,ACTIVE
SYN_GP_065,Mandi Panchayat Samiti,LOCAL_BODY,Himachal Pradesh,Mandi,ACTIVE
SYN_MC_001,Gaya Municipal Corporation,LOCAL_BODY,Bihar,Gaya,ACTIVE
SYN_MC_002,Ayodhya Panchayat Samiti,LOCAL_BODY,Uttar Pradesh,Ayodhya,ACTIVE
SYN_MC_003,Ayodhya Nagar Panchayat,LOCAL_BODY,Uttar Pradesh,Ayodhya,ACTIVE
SYN_MC_004,Haridwar Block Panchayat,LOCAL_BODY,Uttarakhand,Haridwar,ACTIVE
SYN_MC_005,Ayodhya Panchayat Samiti,LOCAL_BODY,Uttar Pradesh,Ayodhya,ACTIVE
SYN_MC_006,Bhagalpur Municipal Corporation,LOCAL_BODY,Bihar,Bhagalpur,ACTIVE
SYN_MC_007,Kottayam Municipal Corporation,LOCAL_BODY,Kerala,Kottayam,INACTIVE
SYN_MC_008,Dibrugarh Nagar Panchayat,LOCAL_BODY,Assam,Dibrugarh,ACTIVE
SYN_MC_009,Nellore Block Panchayat,LOCAL_BODY,Andhra Pradesh,Nellore,ACTIVE
SYN_MC_010,Varanasi Nagar Panchayat,LOCAL_BODY,Uttar Pradesh,Varanasi,ACTIVE
SYN_MC_011,Bengaluru Urban Block Panchayat,LOCAL_BODY,Karnataka,Bengaluru Urban,INACTIVE
SYN_MC_012,Chennai Panchayat Samiti,LOCAL_BODY,Tamil Nadu,Chennai,ACTIVE
SYN_MC_013,Solapur Nagar Panchayat,LOCAL_BODY,Maharashtra,Solapur,ACTIVE
SYN_MC_014,Bhopal Block Panchayat,LOCAL_BODY,Madhya Pradesh,Bhopal,ACTIVE
SYN_MC_015,Cuttack Municipal Corporation,LOCAL_BODY,Odisha,Cuttack,INACTIVE
SYN_MC_016,Thrissur Municipal Corporation,LOCAL_BODY,Kerala,Thrissur,ACTIVE
SYN_MC_017,Shimla Block Panchayat,LOCAL_BODY,Himachal Pradesh,Shimla,ACTIVE
SYN_MC_018,Almora Nagar Panchayat,LOCAL_BODY,Uttarakhand,Almora,INACTIVE
SYN_MC_019,Aligarh Nagar Panchayat,LOCAL_BODY,Uttar Pradesh,Aligarh,INACTIVE
SYN_MC_020,Nagpur Block Panchayat,LOCAL_BODY,Maharashtra,Nagpur,ACTIVE
SYN_MC_021,Rohtak Nagar Panchayat,LOCAL_BODY,Haryana,Rohtak,ACTIVE
SYN_MC_022,Dewas Municipal Corporation,LOCAL_BODY,Madhya Pradesh,Dewas,ACTIVE
SYN_MC_023,Ayodhya Panchayat Samiti,LOCAL_BODY,Uttar Pradesh,Ayodhya,ACTIVE
SYN_MC_024,Ghaziabad Nagar Panchayat,LOCAL_BODY,Uttar Pradesh,Ghaziabad,ACTIVE
SYN_MC_025,Hooghly Block Panchayat,LOCAL_BODY,West Bengal,Hooghly,ACTIVE
SYN_MC_026,Chandigarh Panchayat Samiti,LOCAL_BODY,Chandigarh,Chandigarh,ACTIVE
SYN_MC_027,Ganjam Panchayat Samiti,LOCAL_BODY,Odisha,Ganjam,INACTIVE
SYN_MC_028,Anantapur Block Panchayat,LOCAL_BODY,Andhra Pradesh,Anantapur,ACTIVE
SYN_MC_029,New Delhi Nagar Panchayat,LOCAL_BODY,Delhi,New Delhi,ACTIVE
SYN_MC_030,Bengaluru Urban Nagar Panchayat,LOCAL_BODY,Karnataka,Bengaluru Urban,ACTIVE
SYN_MUNI_001,Nashik Block Panchayat,LOCAL_BODY,Maharashtra,Nashik,ACTIVE
SYN_MUNI_002,Jammu Panchayat Samiti,LOCAL_BODY,Jammu And Kashmir,Jammu,ACTIVE
SYN_MUNI_003,Gaya Municipal Corporation,LOCAL_BODY,Bihar,Gaya,ACTIVE
SYN_MUNI_004,North 24 Parganas Block Panchayat,LOCAL_BODY,West Bengal,North 24 Parganas,ACTIVE
SYN_MUNI_005,Hooghly Municipal Corporation,LOCAL_BODY,West Bengal,Hooghly,INACTIVE
SYN_MUNI_006,Kannur Municipal Corporation,LOCAL_BODY,Kerala,Kannur,ACTIVE
SYN_MUNI_007,Satna Panchayat Samiti,LOCAL_BODY,Madhya Pradesh,Satna,ACTIVE
SYN_MUNI_008,Haridwar Panchayat Samiti,LOCAL_BODY,Uttarakhand,Haridwar,ACTIVE
SYN_MUNI_009,Azamgarh Block Panchayat,LOCAL_BODY,Uttar Pradesh,Azamgarh,ACTIVE
SYN_MUNI_010,Gaya Block Panchayat,LOCAL_BODY,Bihar,Gaya,ACTIVE
SYN_MUNI_011,Gaya Panchayat Samiti,LOCAL_BODY,Bihar,Gaya,ACTIVE
SYN_MUNI_012,Indore Panchayat Samiti,LOCAL_BODY,Madhya Pradesh,Indore,ACTIVE
SYN_MUNI_013,Alwar Nagar Panchayat,LOCAL_BODY,Rajasthan,Alwar,ACTIVE
SYN_MUNI_014,Amritsar Nagar Panchayat,LOCAL_BODY,Punjab,Amritsar,ACTIVE
SYN_MUNI_015,Ganjam Municipal Corporation,LOCAL_BODY,Odisha,Ganjam,ACTIVE
SYN_MUNI_016,East Khasi Hills Nagar Panchayat,LOCAL_BODY,Meghalaya,East Khasi Hills,ACTIVE
SYN_MUNI_017,Pauri Garhwal Municipal Corporation,LOCAL_BODY,Uttarakhand,Pauri Garhwal,INACTIVE
SYN_MUNI_018,Tumakuru Block Panchayat,LOCAL_BODY,Karnataka,Tumakuru,ACTIVE
SYN_MUNI_019,Deoghar Panchayat Samiti,LOCAL_BODY,Jharkhand,Deoghar,ACTIVE
SYN_MUNI_020,Cuddalore Block Panchayat,LOCAL_BODY,Tamil Nadu,Cuddalore,ACTIVE
SYN_MUNI_021,Hingoli Nagar Panchayat,LOCAL_BODY,Maharashtra,Hingoli,ACTIVE
SYN_MUNI_022,Gaya Municipal Corporation,LOCAL_BODY,Bihar,Gaya,ACTIVE
SYN_MUNI_023,Solapur Panchayat Samiti,LOCAL_BODY,Maharashtra,Solapur,ACTIVE
SYN_MUNI_024,Darbhanga Nagar Panchayat,LOCAL_BODY,Bihar,Darbhanga,ACTIVE
SYN_MUNI_025,Krishna Block Panchayat,LOCAL_BODY,Andhra Pradesh,Krishna,ACTIVE
SYN_MUNI_026,Purba Medinipur Panchayat Samiti,LOCAL_BODY,West Bengal,Purba Medinipur,ACTIVE
SYN_MUNI_027,Tinsukia Panchayat Samiti,LOCAL_BODY,Assam,Tinsukia,INACTIVE
SYN_MUNI_028,Tirupati Block Panchayat,LOCAL_BODY,Andhra Pradesh,Tirupati,ACTIVE
SYN_MUNI_029,Kargil Block Panchayat,LOCAL_BODY,Ladakh,Kargil,INACTIVE
SYN_MUNI_030,Amravati Nagar Panchayat,LOCAL_BODY,Maharashtra,Amravati,ACTIVE
SYN_PRI_001,Mahe Block Panchayat,LOCAL_BODY,Puducherry,Mahe,INACTIVE
SYN_PRI_002,Guntur Nagar Panchayat,LOCAL_BODY,Andhra Pradesh,Guntur,ACTIVE
SYN_PRI_003,Darbhanga Block Panchayat,LOCAL_BODY,Bihar,Darbhanga,ACTIVE
SYN_PRI_004,Dibrugarh Panchayat Samiti,LOCAL_BODY,Assam,Dibrugarh,ACTIVE
SYN_PRI_005,Gaya Block Panchayat,LOCAL_BODY,Bihar,Gaya,ACTIVE
SYN_PRI_006,Kutch Panchayat Samiti,LOCAL_BODY,Gujarat,Kutch,INACTIVE
SYN_PRI_007,Bastar Municipal Corporation,LOCAL_BODY,Chhattisgarh,Bastar,ACTIVE
SYN_PRI_008,New Delhi Municipal Corporation,LOCAL_BODY,Delhi,New Delhi,ACTIVE
SYN_PRI_009,North Goa Nagar Panchayat,LOCAL_BODY,Goa,North Goa,ACTIVE
SYN_PRI_010,Jamnagar Block Panchayat,LOCAL_BODY,Gujarat,Jamnagar,ACTIVE
SYN_PRI_011,Faridabad Nagar Panchayat,LOCAL_BODY,Haryana,Faridabad,ACTIVE
SYN_PRI_012,Mandi Municipal Corporation,LOCAL_BODY,Himachal Pradesh,Mandi,ACTIVE
SYN_PRI_013,Jodhpur Panchayat Samiti,LOCAL_BODY,Rajasthan,Jodhpur,ACTIVE
SYN_PRI_014,Madurai Municipal Corporation,LOCAL_BODY,Tamil Nadu,Madurai,INACTIVE
SYN_PRI_015,Kalaburagi Panchayat Samiti,LOCAL_BODY,Karnataka,Kalaburagi,ACTIVE
SYN_PRI_016,Kottayam Panchayat Samiti,LOCAL_BODY,Kerala,Kottayam,ACTIVE
SYN_PRI_017,Azamgarh Block Panchayat,LOCAL_BODY,Uttar Pradesh,Azamgarh,ACTIVE
SYN_PRI_018,Hingoli Block Panchayat,LOCAL_BODY,Maharashtra,Hingoli,INACTIVE
SYN_PRI_019,West Garo Hills Block Panchayat,LOCAL_BODY,Meghalaya,West Garo Hills,INACTIVE
SYN_PRI_020,Aurangabad Nagar Panchayat,LOCAL_BODY,Maharashtra,Aurangabad,ACTIVE
SYN_PRI_021,Churachandpur Block Panchayat,LOCAL_BODY,Manipur,Churachandpur,ACTIVE
SYN_PRI_022,Shivamogga Nagar Panchayat,LOCAL_BODY,Karnataka,Shivamogga,INACTIVE
SYN_PRI_023,Giridih Nagar Panchayat,LOCAL_BODY,Jharkhand,Giridih,INACTIVE
SYN_PRI_024,Dimapur Block Panchayat,LOCAL_BODY,Nagaland,Dimapur,ACTIVE
SYN_PRI_025,Ganjam Panchayat Samiti,LOCAL_BODY,Odisha,Ganjam,ACTIVE
SYN_PRI_026,Karaikal Nagar Panchayat,LOCAL_BODY,Puducherry,Karaikal,INACTIVE
SYN_PRI_027,Amritsar Block Panchayat,LOCAL_BODY,Punjab,Amritsar,ACTIVE
SYN_PRI_028,Alwar Nagar Panchayat,LOCAL_BODY,Rajasthan,Alwar,ACTIVE
SYN_PRI_029,North 24 Parganas Municipal Corporation,LOCAL_BODY,West Bengal,North 24 Parganas,INACTIVE
SYN_PRI_030,Cuddalore Block Panchayat,LOCAL_BODY,Tamil Nadu,Cuddalore,ACTIVE
SYN_PRI_031,Bhagalpur Panchayat Samiti,LOCAL_BODY,Bihar,Bhagalpur,INACTIVE
SYN_PRI_032,Daman Panchayat Samiti,LOCAL_BODY,The Dadra And Nagar Haveli And Daman And Diu,Daman,ACTIVE
SYN_PRI_033,West Tripura Municipal Corporation,LOCAL_BODY,Tripura,West Tripura,ACTIVE
SYN_PRI_034,Moradabad Nagar Panchayat,LOCAL_BODY,Uttar Pradesh,Moradabad,ACTIVE
SYN_PRI_035,East Singhbhum Block Panchayat,LOCAL_BODY,Jharkhand,East Singhbhum,INACTIVE
SYN_PRI_036,Howrah Municipal Corporation,LOCAL_BODY,West Bengal,Howrah,ACTIVE
SYN_PS_001,Mandi Nagar Panchayat,LOCAL_BODY,Himachal Pradesh,Mandi,ACTIVE
SYN_PS_002,Jammu Municipal Corporation,LOCAL_BODY,Jammu And Kashmir,Jammu,INACTIVE
SYN_PS_003,Lunglei Municipal Corporation,LOCAL_BODY,Mizoram,Lunglei,ACTIVE
SYN_PS_004,Malappuram Nagar Panchayat,LOCAL_BODY,Kerala,Malappuram,INACTIVE
SYN_PS_005,Gwalior Nagar Panchayat,LOCAL_BODY,Madhya Pradesh,Gwalior,INACTIVE
SYN_PS_006,Kolhapur Municipal Corporation,LOCAL_BODY,Maharashtra,Kolhapur,ACTIVE
SYN_PS_007,Bolangir Nagar Panchayat,LOCAL_BODY,Odisha,Bolangir,INACTIVE
SYN_PS_008,Ajmer Block Panchayat,LOCAL_BODY,Rajasthan,Ajmer,INACTIVE
SYN_PS_009,Dindigul Block Panchayat,LOCAL_BODY,Tamil Nadu,Dindigul,INACTIVE
SYN_PS_010,Bardhaman Block Panchayat,LOCAL_BODY,West Bengal,Bardhaman,ACTIVE
SYN_PS_011,Hingoli Panchayat Samiti,LOCAL_BODY,Maharashtra,Hingoli,INACTIVE
SYN_PS_012,West Garo Hills Panchayat Samiti,LOCAL_BODY,Meghalaya,West Garo Hills,INACTIVE
SYN_PS_013,Amravati Municipal Corporation,LOCAL_BODY,Maharashtra,Amravati,ACTIVE
SYN_PS_014,Azamgarh Nagar Panchayat,LOCAL_BODY,Uttar Pradesh,Azamgarh,ACTIVE
SYN_PS_015,Azamgarh Panchayat Samiti,LOCAL_BODY,Uttar Pradesh,Azamgarh,ACTIVE
SYN_PS_016,Ayodhya Municipal Corporation,LOCAL_BODY,Uttar Pradesh,Ayodhya,ACTIVE
SYN_PS_017,Yanam Panchayat Samiti,LOCAL_BODY,Puducherry,Yanam,ACTIVE
SYN_PS_018,Hooghly Block Panchayat,LOCAL_BODY,West Bengal,Hooghly,INACTIVE
SYN_PS_019,Krishna Nagar Panchayat,LOCAL_BODY,Andhra Pradesh,Krishna,ACTIVE
SYN_PS_020,Mumbai Suburban Block Panchayat,LOCAL_BODY,Maharashtra,Mumbai Suburban,ACTIVE
SYN_PS_021,Ayodhya Municipal Corporation,LOCAL_BODY,Uttar Pradesh,Ayodhya,ACTIVE
SYN_PS_022,Sonitpur Nagar Panchayat,LOCAL_BODY,Assam,Sonitpur,INACTIVE
SYN_PS_023,Cuddalore Nagar Panchayat,LOCAL_BODY,Tamil Nadu,Cuddalore,ACTIVE
SYN_PS_024,Amritsar Nagar Panchayat,LOCAL_BODY,Punjab,Amritsar,ACTIVE
SYN_PS_025,Balasore Block Panchayat,LOCAL_BODY,Odisha,Balasore,ACTIVE
SYN_PS_026,Udhampur Panchayat Samiti,LOCAL_BODY,Jammu And Kashmir,Udhampur,INACTIVE
SYN_PS_027,Krishna Block Panchayat,LOCAL_BODY,Andhra Pradesh,Krishna,ACTIVE
SYN_PS_028,Dharwad Block Panchayat,LOCAL_BODY,Karnataka,Dharwad,ACTIVE
SYN_PS_029,Coimbatore Block Panchayat,LOCAL_BODY,Tamil Nadu,Coimbatore,INACTIVE
SYN_PS_030,Sangrur Nagar Panchayat,LOCAL_BODY,Punjab,Sangrur,INACTIVE
SYN_PS_031,Mayurbhanj Nagar Panchayat,LOCAL_BODY,Odisha,Mayurbhanj,INACTIVE
SYN_PS_032,Bareilly Municipal Corporation,LOCAL_BODY,Uttar Pradesh,Bareilly,ACTIVE
SYN_PS_033,Jhansi Panchayat Samiti,LOCAL_BODY,Uttar Pradesh,Jhansi,ACTIVE
SYN_PS_034,Bardhaman Block Panchayat,LOCAL_BODY,West Bengal,Bardhaman,ACTIVE
SYN_PS_035,Hingoli Nagar Panchayat,LOCAL_BODY,Maharashtra,Hingoli,ACTIVE
SYN_PS_036,Imphal East Municipal Corporation,LOCAL_BODY,Manipur,Imphal East,INACTIVE
SYN_PS_037,Satna Municipal Corporation,LOCAL_BODY,Madhya Pradesh,Satna,INACTIVE
SYN_PS_038,Solapur Nagar Panchayat,LOCAL_BODY,Maharashtra,Solapur,ACTIVE
SYN_PS_039,Saran Panchayat Samiti,LOCAL_BODY,Bihar,Saran,INACTIVE
SYN_PS_040,South Tripura Municipal Corporation,LOCAL_BODY,Tripura,South Tripura,INACTIVE
SYN_PS_041,Giridih Municipal Corporation,LOCAL_BODY,Jharkhand,Giridih,ACTIVE
SYN_PS_042,Nadia Nagar Panchayat,LOCAL_BODY,West Bengal,Nadia,INACTIVE
SYN_PS_043,Alwar Block Panchayat,LOCAL_BODY,Rajasthan,Alwar,ACTIVE
SYN_PS_044,Dimapur Municipal Corporation,LOCAL_BODY,Nagaland,Dimapur,INACTIVE
SYN_PS_045,Vadodara Panchayat Samiti,LOCAL_BODY,Gujarat,Vadodara,ACTIVE
SYN_PS_046,North Goa Block Panchayat,LOCAL_BODY,Goa,North Goa,ACTIVE
SYN_PS_047,Tirunelveli Municipal Corporation,LOCAL_BODY,Tamil Nadu,Tirunelveli,INACTIVE
SYN_PS_048,Patiala Block Panchayat,LOCAL_BODY,Punjab,Patiala,ACTIVE
SYN_PS_049,Gwalior Municipal Corporation,LOCAL_BODY,Madhya Pradesh,Gwalior,ACTIVE
SYN_PS_050,Ayodhya Municipal Corporation,LOCAL_BODY,Uttar Pradesh,Ayodhya,ACTIVE
SYN_PS_051,Mathura Block Panchayat,LOCAL_BODY,Uttar Pradesh,Mathura,ACTIVE
SYN_PS_052,Jamnagar Nagar Panchayat,LOCAL_BODY,Gujarat,Jamnagar,ACTIVE
SYN_PS_053,Surguja Block Panchayat,LOCAL_BODY,Chhattisgarh,Surguja,INACTIVE
SYN_PS_054,Gaya Block Panchayat,LOCAL_BODY,Bihar,Gaya,INACTIVE
SYN_PS_055,Hooghly Nagar Panchayat,LOCAL_BODY,West Bengal,Hooghly,ACTIVE
SYN_SUPPLIER_001,"M/s Shanti Building Materials, Cuddalore",SUPPLIER,Tamil Nadu,Cuddalore,ACTIVE
SYN_SUPPLIER_002,"M/s Sai Krishna Suppliers, Cuddalore",SUPPLIER,Tamil Nadu,Cuddalore,ACTIVE
SYN_SUPPLIER_003,"M/s Annapurna Traders, Sonipat",SUPPLIER,Haryana,Sonipat,ACTIVE
SYN_SUPPLIER_004,"M/s Samarth Building Materials, Dimapur",SUPPLIER,Nagaland,Dimapur,ACTIVE
SYN_SUPPLIER_005,"M/s Uday Hardware & Steel, Kottayam",SUPPLIER,Kerala,Kottayam,ACTIVE
SYN_SUPPLIER_006,"M/s Konark Traders, Anantapur",SUPPLIER,Andhra Pradesh,Anantapur,ACTIVE
SYN_SUPPLIER_007,"M/s Girija Enterprises, Kottayam",SUPPLIER,Kerala,Kottayam,ACTIVE
SYN_SUPPLIER_008,"M/s Guru Kripa Cement Agencies, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_SUPPLIER_009,"M/s Jyoti Building Materials, Ganjam",SUPPLIER,Odisha,Ganjam,ACTIVE
SYN_SUPPLIER_010,"M/s Hariom Enterprises, Hyderabad",SUPPLIER,Telangana,Hyderabad,ACTIVE
SYN_SUPPLIER_011,"M/s Amrit Cement Agencies, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_SUPPLIER_012,"M/s Venkateshwara Suppliers, Darbhanga",SUPPLIER,Bihar,Darbhanga,ACTIVE
SYN_SUPPLIER_013,"M/s Navdurga Building Materials, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_SUPPLIER_014,"M/s Om Sai Cement Agencies, Alappuzha",SUPPLIER,Kerala,Alappuzha,ACTIVE
SYN_SUPPLIER_015,"M/s Annapurna Enterprises, Rohtas",SUPPLIER,Bihar,Rohtas,ACTIVE
SYN_SUPPLIER_016,"M/s Sai Krishna Traders, Azamgarh",SUPPLIER,Uttar Pradesh,Azamgarh,ACTIVE
SYN_SUPPLIER_017,"M/s Maruti Hardware & Steel, Jodhpur",SUPPLIER,Rajasthan,Jodhpur,ACTIVE
SYN_SUPPLIER_018,"M/s Satyam Enterprises, Karnal",SUPPLIER,Haryana,Karnal,ACTIVE
SYN_SUPPLIER_019,"M/s Girija Traders, Solapur",SUPPLIER,Maharashtra,Solapur,ACTIVE
SYN_SUPPLIER_020,"M/s Satyam Cement Agencies, Satna",SUPPLIER,Madhya Pradesh,Satna,ACTIVE
SYN_SUPPLIER_021,"M/s Shanti Building Materials, Balasore",SUPPLIER,Odisha,Balasore,ACTIVE
SYN_SUPPLIER_022,"M/s Konark Traders, Solapur",SUPPLIER,Maharashtra,Solapur,ACTIVE
SYN_SUPPLIER_023,"M/s Girija Suppliers, Gwalior",SUPPLIER,Madhya Pradesh,Gwalior,ACTIVE
SYN_SUPPLIER_024,"M/s Bhagyalakshmi Enterprises, Gaya",SUPPLIER,Bihar,Gaya,ACTIVE
SYN_SUPPLIER_025,"M/s Navdurga Hardware & Steel, Dibrugarh",SUPPLIER,Assam,Dibrugarh,ACTIVE
SYN_SUPPLIER_026,"M/s Ganesh Suppliers, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_SUPPLIER_027,"M/s Vishwakarma Traders, Gaya",SUPPLIER,Bihar,Gaya,ACTIVE
SYN_SUPPLIER_028,"M/s Hariom Hardware & Steel, Bastar",SUPPLIER,Chhattisgarh,Bastar,ACTIVE
SYN_SUPPLIER_029,"M/s Jyoti Building Materials, Gandhinagar",SUPPLIER,Gujarat,Gandhinagar,ACTIVE
SYN_SUPPLIER_030,"M/s Prakash Cement Agencies, Lucknow",SUPPLIER,Uttar Pradesh,Lucknow,ACTIVE
SYN_SUPPLIER_031,"M/s Samarth Building Materials, Gaya",SUPPLIER,Bihar,Gaya,ACTIVE
SYN_SUPPLIER_032,"M/s Kalyan Traders, Amravati",SUPPLIER,Maharashtra,Amravati,ACTIVE
SYN_SUPPLIER_033,"M/s Mahaveer Enterprises, North 24 Parganas",SUPPLIER,West Bengal,North 24 Parganas,ACTIVE
SYN_SUPPLIER_034,"M/s Bhoomi Enterprises, Hooghly",SUPPLIER,West Bengal,Hooghly,ACTIVE
SYN_SUPPLIER_035,"M/s Sri Balaji Hardware & Steel, Bastar",SUPPLIER,Chhattisgarh,Bastar,ACTIVE
SYN_SUPPLIER_036,"M/s Uday Suppliers, Moradabad",SUPPLIER,Uttar Pradesh,Moradabad,ACTIVE
SYN_SUPPLIER_037,"M/s Chetak Traders, Mangaluru",SUPPLIER,Karnataka,Mangaluru,ACTIVE
SYN_SUPPLIER_038,"M/s Annapurna Cement Agencies, Thane",SUPPLIER,Maharashtra,Thane,ACTIVE
SYN_SUPPLIER_039,"M/s Om Sai Building Materials, Cuddalore",SUPPLIER,Tamil Nadu,Cuddalore,ACTIVE
SYN_SUPPLIER_040,"M/s Yashoda Building Materials, Rajkot",SUPPLIER,Gujarat,Rajkot,ACTIVE
SYN_SUPPLIER_041,"M/s Trimurti Cement Agencies, Ayodhya",SUPPLIER,Uttar Pradesh,Ayodhya,ACTIVE
SYN_SUPPLIER_042,"M/s Raghav Suppliers, Latur",SUPPLIER,Maharashtra,Latur,ACTIVE
SYN_SUPPLIER_043,"M/s Sai Krishna Traders, Sundargarh",SUPPLIER,Odisha,Sundargarh,INACTIVE
SYN_SUPPLIER_044,"M/s Kalyan Hardware & Steel, Cuddalore",SUPPLIER,Tamil Nadu,Cuddalore,ACTIVE
SYN_SUPPLIER_045,"M/s Indus Enterprises, Jamnagar",SUPPLIER,Gujarat,Jamnagar,ACTIVE
SYN_ULB_001,Amravati Block Panchayat,LOCAL_BODY,Maharashtra,Amravati,ACTIVE
SYN_ULB_002,Bengaluru Urban Block Panchayat,LOCAL_BODY,Karnataka,Bengaluru Urban,INACTIVE
SYN_ULB_003,Kottayam Panchayat Samiti,LOCAL_BODY,Kerala,Kottayam,ACTIVE
SYN_ULB_004,Jammu Block Panchayat,LOCAL_BODY,Jammu And Kashmir,Jammu,ACTIVE
SYN_ULB_005,Ayodhya Panchayat Samiti,LOCAL_BODY,Uttar Pradesh,Ayodhya,ACTIVE
SYN_ULB_006,Bolangir Block Panchayat,LOCAL_BODY,Odisha,Bolangir,INACTIVE
SYN_ULB_007,Rohtas Nagar Panchayat,LOCAL_BODY,Bihar,Rohtas,ACTIVE
SYN_ULB_008,Gwalior Nagar Panchayat,LOCAL_BODY,Madhya Pradesh,Gwalior,ACTIVE
SYN_ULB_009,Hoshiarpur Block Panchayat,LOCAL_BODY,Punjab,Hoshiarpur,INACTIVE
SYN_ULB_010,Dibrugarh Municipal Corporation,LOCAL_BODY,Assam,Dibrugarh,ACTIVE
SYN_ULB_011,Bardhaman Nagar Panchayat,LOCAL_BODY,West Bengal,Bardhaman,ACTIVE
SYN_ULB_012,Ayodhya Nagar Panchayat,LOCAL_BODY,Uttar Pradesh,Ayodhya,ACTIVE
SYN_ULB_013,Ghaziabad Panchayat Samiti,LOCAL_BODY,Uttar Pradesh,Ghaziabad,ACTIVE
SYN_ULB_014,East Khasi Hills Panchayat Samiti,LOCAL_BODY,Meghalaya,East Khasi Hills,ACTIVE
SYN_ULB_015,Hingoli Municipal Corporation,LOCAL_BODY,Maharashtra,Hingoli,INACTIVE
SYN_ULB_016,Giridih Block Panchayat,LOCAL_BODY,Jharkhand,Giridih,INACTIVE
SYN_ULB_017,Mayurbhanj Municipal Corporation,LOCAL_BODY,Odisha,Mayurbhanj,ACTIVE
SYN_ULB_018,East Delhi Municipal Corporation,LOCAL_BODY,Delhi,East Delhi,ACTIVE
SYN_ULB_019,Mandi Block Panchayat,LOCAL_BODY,Himachal Pradesh,Mandi,INACTIVE
SYN_ULB_020,Ayodhya Block Panchayat,LOCAL_BODY,Uttar Pradesh,Ayodhya,ACTIVE
SYN_ULB_021,Bardhaman Municipal Corporation,LOCAL_BODY,West Bengal,Bardhaman,ACTIVE
SYN_ULB_022,Ajmer Nagar Panchayat,LOCAL_BODY,Rajasthan,Ajmer,INACTIVE
SYN_ULB_023,Dindigul Nagar Panchayat,LOCAL_BODY,Tamil Nadu,Dindigul,INACTIVE
SYN_ULB_024,Deoghar Municipal Corporation,LOCAL_BODY,Jharkhand,Deoghar,ACTIVE
SYN_ULB_025,Mangaluru Municipal Corporation,LOCAL_BODY,Karnataka,Mangaluru,ACTIVE
SYN_ULB_026,Leh Municipal Corporation,LOCAL_BODY,Ladakh,Leh,ACTIVE
SYN_ULB_027,Cuttack Nagar Panchayat,LOCAL_BODY,Odisha,Cuttack,ACTIVE
SYN_ULB_028,Nashik Block Panchayat,LOCAL_BODY,Maharashtra,Nashik,ACTIVE
SYN_ULB_029,Ganjam Municipal Corporation,LOCAL_BODY,Odisha,Ganjam,ACTIVE
SYN_ULB_030,Nellore Nagar Panchayat,LOCAL_BODY,Andhra Pradesh,Nellore,ACTIVE
SYN_USERAGENCY_001,Mysuru Municipal Corporation,LOCAL_BODY,Karnataka,Mysuru,ACTIVE
SYN_USERAGENCY_002,Jammu Block Panchayat,LOCAL_BODY,Jammu And Kashmir,Jammu,ACTIVE
SYN_USERAGENCY_003,New Delhi Nagar Panchayat,LOCAL_BODY,Delhi,New Delhi,ACTIVE
SYN_USERAGENCY_004,Anantapur Municipal Corporation,LOCAL_BODY,Andhra Pradesh,Anantapur,ACTIVE
SYN_USERAGENCY_005,Hyderabad Panchayat Samiti,LOCAL_BODY,Telangana,Hyderabad,ACTIVE
SYN_USERAGENCY_006,Gwalior Municipal Corporation,LOCAL_BODY,Madhya Pradesh,Gwalior,ACTIVE
SYN_USERAGENCY_007,Jamnagar Nagar Panchayat,LOCAL_BODY,Gujarat,Jamnagar,ACTIVE
